family,metric,contrast_id,method,factor,direction,arm_a,arm_b,mean,sample_sd,ci95_lo,ci95_hi,n_catalogs,wins,ties,losses,paired_t_stat,paired_t_p_two_sided,wilcoxon_stat,wilcoxon_p_two_sided,cohen_dz,cohen_dz_defined
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_hidden30_only__bonus=0.20__implemented_r0,hybrid,candidate_support,full_catalog_minus_hidden30_only,candidate=full_catalog__bonus=0.20__reward=implemented_r0,candidate=hidden30_only__bonus=0.20__reward=implemented_r0,-0.2988124797506389,0.11319052670851411,-0.3295416968577724,-0.2675474713474718,50,0,0,50,-18.666962410994017,6.445299783663175e-24,0.0,1.7763568394002505e-15,-2.6399071409936505,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_hidden30_only__bonus=0.20__implemented_r0,rl_only,candidate_support,full_catalog_minus_hidden30_only,candidate=full_catalog__bonus=0.20__reward=implemented_r0,candidate=hidden30_only__bonus=0.20__reward=implemented_r0,-0.3081941810834294,0.09583407259683387,-0.3350251384913931,-0.28229667480844545,50,0,0,50,-22.73994931668254,1.0896932866093168e-27,0.0,1.7763568394002505e-15,-3.215914473132924,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_hidden30_only__bonus=0.20__inclusive_range_fix,hybrid,candidate_support,full_catalog_minus_hidden30_only,candidate=full_catalog__bonus=0.20__reward=inclusive_range_fix,candidate=hidden30_only__bonus=0.20__reward=inclusive_range_fix,-0.32748948192435917,0.09827819682759824,-0.3543705356232531,-0.300270083146425,50,0,0,50,-23.562706776377762,2.2034314486024445e-28,0.0,1.7763568394002505e-15,-3.332269948937386,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_hidden30_only__bonus=0.20__inclusive_range_fix,rl_only,candidate_support,full_catalog_minus_hidden30_only,candidate=full_catalog__bonus=0.20__reward=inclusive_range_fix,candidate=hidden30_only__bonus=0.20__reward=inclusive_range_fix,-0.30481314190745334,0.10163022576858119,-0.33374639779287757,-0.277229755057444,50,0,0,50,-21.20780879974883,2.4399426815564737e-26,0.0,1.7763568394002505e-15,-2.999237083282027,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_oracle_gt_hidden30__bonus=0.00__component_continuous_fix,hybrid,candidate_support,full_catalog_minus_oracle_gt_hidden30,candidate=full_catalog__bonus=0.00__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=component_continuous_fix,-0.4413979198254994,0.09267106763588374,-0.4662317770267144,-0.41552905748677643,50,0,0,50,-33.67992516678318,1.5208497192120463e-35,0.0,1.7763568394002505e-15,-4.763060695057569,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_oracle_gt_hidden30__bonus=0.00__component_continuous_fix,rl_only,candidate_support,full_catalog_minus_oracle_gt_hidden30,candidate=full_catalog__bonus=0.00__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=component_continuous_fix,-0.12304874979130424,0.10810505803508526,-0.15262433672019593,-0.09333983562243911,50,8,0,42,-8.048523073334787,1.610724943973029e-10,70.0,5.318447904301138e-10,-1.1382330487382841,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_oracle_gt_hidden30__bonus=0.00__implemented_r0,hybrid,candidate_support,full_catalog_minus_oracle_gt_hidden30,candidate=full_catalog__bonus=0.00__reward=implemented_r0,candidate=oracle_gt_hidden30__bonus=0.00__reward=implemented_r0,-0.4816974964051816,0.08426376319389361,-0.5051577016316132,-0.45850053211228975,50,0,0,50,-40.42206914079168,2.7032539899500745e-39,0.0,1.7763568394002505e-15,-5.716543839809056,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_oracle_gt_hidden30__bonus=0.00__implemented_r0,rl_only,candidate_support,full_catalog_minus_oracle_gt_hidden30,candidate=full_catalog__bonus=0.00__reward=implemented_r0,candidate=oracle_gt_hidden30__bonus=0.00__reward=implemented_r0,-0.1355229122226252,0.07294028141707087,-0.15544945328287363,-0.11537440862973583,50,2,0,48,-13.138031328782308,1.1206495084950938e-17,5.0,1.7763568394002505e-14,-1.8579982088046556,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_oracle_gt_hidden30__bonus=0.00__inclusive_range_fix,hybrid,candidate_support,full_catalog_minus_oracle_gt_hidden30,candidate=full_catalog__bonus=0.00__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=inclusive_range_fix,-0.529373175488452,0.08820164029548504,-0.5537677408645845,-0.5051416749148946,50,0,0,50,-42.43950122833508,2.652652518225636e-40,0.0,1.7763568394002505e-15,-6.00185182174611,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_oracle_gt_hidden30__bonus=0.00__inclusive_range_fix,rl_only,candidate_support,full_catalog_minus_oracle_gt_hidden30,candidate=full_catalog__bonus=0.00__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=inclusive_range_fix,-0.1643941123847656,0.07770606026601866,-0.1853145875089684,-0.14269098154361579,50,3,0,47,-14.959475651765278,6.728862677039858e-20,6.0,2.4868995751603507e-14,-2.1155893352716553,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_oracle_gt_hidden30__bonus=0.20__component_continuous_fix,hybrid,candidate_support,full_catalog_minus_oracle_gt_hidden30,candidate=full_catalog__bonus=0.20__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,-0.409976010005826,0.0841720619082001,-0.43274210973137356,-0.3863841961223638,50,0,0,50,-34.44097842287519,5.314584996123574e-36,0.0,1.7763568394002505e-15,-4.870689878702922,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_oracle_gt_hidden30__bonus=0.20__component_continuous_fix,rl_only,candidate_support,full_catalog_minus_oracle_gt_hidden30,candidate=full_catalog__bonus=0.20__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,-0.27712366622003365,0.09050289442218463,-0.30228900489178867,-0.2521493990763197,50,0,0,50,-21.651906810554912,9.728756241566424e-27,0.0,1.7763568394002505e-15,-3.062042026272514,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_oracle_gt_hidden30__bonus=0.20__implemented_r0,hybrid,candidate_support,full_catalog_minus_oracle_gt_hidden30,candidate=full_catalog__bonus=0.20__reward=implemented_r0,candidate=oracle_gt_hidden30__bonus=0.20__reward=implemented_r0,-0.4899574213014539,0.08709548811209439,-0.5141174357046997,-0.46630907110892295,50,0,0,50,-39.77843429145702,5.801696201415986e-39,0.0,1.7763568394002505e-15,-5.625520126494552,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_oracle_gt_hidden30__bonus=0.20__implemented_r0,rl_only,candidate_support,full_catalog_minus_oracle_gt_hidden30,candidate=full_catalog__bonus=0.20__reward=implemented_r0,candidate=oracle_gt_hidden30__bonus=0.20__reward=implemented_r0,-0.4000192049069877,0.0854342377650766,-0.4233613272312076,-0.3766642852310358,50,0,0,50,-33.10807233656935,3.399930219771654e-35,0.0,1.7763568394002505e-15,-4.682188492240586,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_oracle_gt_hidden30__bonus=0.20__inclusive_range_fix,hybrid,candidate_support,full_catalog_minus_oracle_gt_hidden30,candidate=full_catalog__bonus=0.20__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=inclusive_range_fix,-0.5092223721055518,0.08145531048463328,-0.5313171689195098,-0.48707145528611334,50,0,0,50,-44.205170946547916,3.78351742238752e-41,0.0,1.7763568394002505e-15,-6.251555227962917,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_oracle_gt_hidden30__bonus=0.20__inclusive_range_fix,rl_only,candidate_support,full_catalog_minus_oracle_gt_hidden30,candidate=full_catalog__bonus=0.20__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=inclusive_range_fix,-0.3692780835883942,0.09845207861153611,-0.3960965688958137,-0.3422205519896811,50,0,0,50,-26.52245038718052,1.0113355331945168e-30,0.0,1.7763568394002505e-15,-3.7508409044918234,True
factorial_contrasts,ndcg_at_7,candidate__hidden30_only_minus_oracle_gt_hidden30__bonus=0.00__component_continuous_fix,hybrid,candidate_support,hidden30_only_minus_oracle_gt_hidden30,candidate=hidden30_only__bonus=0.00__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=component_continuous_fix,-0.1376808960005928,0.08465538870274215,-0.16061313544965275,-0.11424481526866834,50,4,0,46,-11.500165162989259,1.5912316693058672e-15,11.0,9.769962616701378e-14,-1.6263689543030004,True
factorial_contrasts,ndcg_at_7,candidate__hidden30_only_minus_oracle_gt_hidden30__bonus=0.00__component_continuous_fix,rl_only,candidate_support,hidden30_only_minus_oracle_gt_hidden30,candidate=hidden30_only__bonus=0.00__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=component_continuous_fix,-0.011769323341442539,0.08160330935497505,-0.03395496284459382,0.010880112885193458,50,23,0,27,-1.0198322115233878,0.3128170611442219,541.0,0.35718707191412413,-0.1442260544881322,True
factorial_contrasts,ndcg_at_7,candidate__hidden30_only_minus_oracle_gt_hidden30__bonus=0.00__implemented_r0,hybrid,candidate_support,hidden30_only_minus_oracle_gt_hidden30,candidate=hidden30_only__bonus=0.00__reward=implemented_r0,candidate=oracle_gt_hidden30__bonus=0.00__reward=implemented_r0,-0.15480509260559996,0.08048337960219307,-0.17710429270179923,-0.1332106525668924,50,0,0,50,-13.600787055001907,2.939581490663107e-18,0.0,1.7763568394002505e-15,-1.9234417512132123,True
factorial_contrasts,ndcg_at_7,candidate__hidden30_only_minus_oracle_gt_hidden30__bonus=0.00__implemented_r0,rl_only,candidate_support,hidden30_only_minus_oracle_gt_hidden30,candidate=hidden30_only__bonus=0.00__reward=implemented_r0,candidate=oracle_gt_hidden30__bonus=0.00__reward=implemented_r0,-0.008475888286396926,0.06754198669856624,-0.027116324649758515,0.009746630250228032,50,26,0,24,-0.8873529454557957,0.3792237867613114,581.0,0.5918179227766114,-0.12549065700752993,True
factorial_contrasts,ndcg_at_7,candidate__hidden30_only_minus_oracle_gt_hidden30__bonus=0.00__inclusive_range_fix,hybrid,candidate_support,hidden30_only_minus_oracle_gt_hidden30,candidate=hidden30_only__bonus=0.00__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=inclusive_range_fix,-0.17351988234173496,0.07079094806583498,-0.19278040660990028,-0.15405023787276056,50,1,0,49,-17.332312792367947,1.5281824689840559e-22,1.0,3.552713678800501e-15,-2.4511591818259437,True
factorial_contrasts,ndcg_at_7,candidate__hidden30_only_minus_oracle_gt_hidden30__bonus=0.00__inclusive_range_fix,rl_only,candidate_support,hidden30_only_minus_oracle_gt_hidden30,candidate=hidden30_only__bonus=0.00__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=inclusive_range_fix,-0.0468709829194579,0.087717563690851,-0.07082151769008375,-0.02284165266022477,50,18,0,32,-3.778352757269333,0.0004283914971504465,297.0,0.0007549339759211904,-0.534339771276007,True
factorial_contrasts,ndcg_at_7,candidate__hidden30_only_minus_oracle_gt_hidden30__bonus=0.20__component_continuous_fix,hybrid,candidate_support,hidden30_only_minus_oracle_gt_hidden30,candidate=hidden30_only__bonus=0.20__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,-0.19602751365400356,0.05995138008159621,-0.21247709868142153,-0.179674559875863,50,0,0,50,-23.120799557112363,5.168860016462767e-28,0.0,1.7763568394002505e-15,-3.2697748306578154,True
factorial_contrasts,ndcg_at_7,candidate__hidden30_only_minus_oracle_gt_hidden30__bonus=0.20__component_continuous_fix,rl_only,candidate_support,hidden30_only_minus_oracle_gt_hidden30,candidate=hidden30_only__bonus=0.20__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,-0.057562386849600494,0.0691770019109399,-0.07632403465043232,-0.03851046461181632,50,11,0,39,-5.883856333501926,3.531940017520139e-07,166.0,1.1326234101716182e-06,-0.8321029425893257,True
factorial_contrasts,ndcg_at_7,candidate__hidden30_only_minus_oracle_gt_hidden30__bonus=0.20__implemented_r0,hybrid,candidate_support,hidden30_only_minus_oracle_gt_hidden30,candidate=hidden30_only__bonus=0.20__reward=implemented_r0,candidate=oracle_gt_hidden30__bonus=0.20__reward=implemented_r0,-0.19114494155081505,0.06474852387810558,-0.2091237263256688,-0.17396366479691427,50,0,0,50,-20.874589297902325,4.914336738529989e-26,0.0,1.7763568394002505e-15,-2.9521127294061733,True
factorial_contrasts,ndcg_at_7,candidate__hidden30_only_minus_oracle_gt_hidden30__bonus=0.20__implemented_r0,rl_only,candidate_support,hidden30_only_minus_oracle_gt_hidden30,candidate=hidden30_only__bonus=0.20__reward=implemented_r0,candidate=oracle_gt_hidden30__bonus=0.20__reward=implemented_r0,-0.09182502382355837,0.06484161797606687,-0.10955502379114845,-0.07411379443665876,50,5,0,45,-10.013645410918059,1.924027494378576e-13,32.0,4.9116266609416925e-12,-1.4161433148915425,True
factorial_contrasts,ndcg_at_7,candidate__hidden30_only_minus_oracle_gt_hidden30__bonus=0.20__inclusive_range_fix,hybrid,candidate_support,hidden30_only_minus_oracle_gt_hidden30,candidate=hidden30_only__bonus=0.20__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=inclusive_range_fix,-0.18173289018119257,0.06467501667362226,-0.1996954461403884,-0.16433390667092745,50,0,0,50,-19.869273425972235,4.295201750848711e-25,0.0,1.7763568394002505e-15,-2.8099395953509267,True
factorial_contrasts,ndcg_at_7,candidate__hidden30_only_minus_oracle_gt_hidden30__bonus=0.20__inclusive_range_fix,rl_only,candidate_support,hidden30_only_minus_oracle_gt_hidden30,candidate=hidden30_only__bonus=0.20__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=inclusive_range_fix,-0.06446494168094087,0.0750380114677358,-0.08516198307985129,-0.043701061066823414,50,6,0,44,-6.074734194014223,1.7951483390449683e-07,93.0,4.8571529021046445e-09,-0.8590971484986507,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_implemented_r0__full_catalog__bonus=0.00,hybrid,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=full_catalog__bonus=0.00__reward=component_continuous_fix,candidate=full_catalog__bonus=0.00__reward=implemented_r0,0.1840835130122117,0.08818445651850822,0.15993494890523838,0.2085604207724947,50,50,0,0,14.760730574810253,1.1531212605363415e-19,0.0,1.7763568394002505e-15,2.0874825369431873,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_implemented_r0__full_catalog__bonus=0.00,rl_only,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=full_catalog__bonus=0.00__reward=component_continuous_fix,candidate=full_catalog__bonus=0.00__reward=implemented_r0,0.13301667178894705,0.06331932055374277,0.11606859126536885,0.15067201821346082,50,50,0,0,14.8543903835794,8.940893769977262e-20,0.0,7.555220876380673e-10,2.1007280341242467,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_implemented_r0__full_catalog__bonus=0.20,hybrid,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=full_catalog__bonus=0.20__reward=component_continuous_fix,candidate=full_catalog__bonus=0.20__reward=implemented_r0,0.11316609063992324,0.10215314356429286,0.08529196281177903,0.14052636684430272,50,43,0,7,7.833386942370316,3.4375857809330773e-10,82.0,1.7568968502246207e-09,1.1078082053216411,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_implemented_r0__full_catalog__bonus=0.20,rl_only,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=full_catalog__bonus=0.20__reward=component_continuous_fix,candidate=full_catalog__bonus=0.20__reward=implemented_r0,0.1322766376912347,0.08509859104127333,0.1090639196052688,0.15573903091707111,50,46,0,4,10.991216935502928,7.962858324309408e-15,16.0,3.0020430585864233e-13,1.554392805717309,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_implemented_r0__hidden30_only__bonus=0.00,hybrid,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=hidden30_only__bonus=0.00__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.00__reward=implemented_r0,0.16090813303753662,0.07078704717795072,0.14163103035979085,0.1802064343297617,50,50,0,0,16.073453626746293,3.5753822681271874e-21,0.0,1.7763568394002505e-15,2.273129611311962,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_implemented_r0__hidden30_only__bonus=0.00,rl_only,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=hidden30_only__bonus=0.00__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.00__reward=implemented_r0,0.11724907430258044,0.07703591561430378,0.0962828827814864,0.13846886455686033,50,47,0,3,10.762202910950535,1.6612716757705243e-14,17.0,3.6770586575585185e-13,1.522005331767745,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_implemented_r0__hidden30_only__bonus=0.20,hybrid,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=hidden30_only__bonus=0.20__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.20__reward=implemented_r0,0.02830210724110671,0.03938321655857524,0.01774346262894719,0.039390109605948034,50,38,0,12,5.081507733704378,5.8458974415591355e-06,199.0,7.946967700789287e-06,0.7186337154308503,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_implemented_r0__hidden30_only__bonus=0.20,rl_only,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=hidden30_only__bonus=0.20__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.20__reward=implemented_r0,0.043643735978238486,0.06348510445945728,0.026433009452715654,0.0610068029440072,50,39,0,11,4.861105912842276,1.2435458784154285e-05,208.0,1.2965142769161275e-05,0.6874641910073591,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_implemented_r0__oracle_gt_hidden30__bonus=0.00,hybrid,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=oracle_gt_hidden30__bonus=0.00__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=implemented_r0,0.14378393643252946,0.07798895986925879,0.12224853509710823,0.1652088848911291,50,49,0,1,13.036537049292406,1.508358684341079e-17,8.0,4.440892098500626e-14,1.8436447501488649,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_implemented_r0__oracle_gt_hidden30__bonus=0.00,rl_only,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=oracle_gt_hidden30__bonus=0.00__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=implemented_r0,0.12054250935762605,0.11018559505506054,0.09072840112258043,0.15070376560108834,50,42,0,8,7.735714069105583,4.854673075334853e-10,74.0,8.008242957657785e-10,1.0939951751169477,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_implemented_r0__oracle_gt_hidden30__bonus=0.20,hybrid,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=implemented_r0,0.033184679344295184,0.03727636580984242,0.02307428043126159,0.04348297766920286,50,39,1,10,6.294903294906654,8.203842636582279e-08,114.5,7.277277408244644e-07,0.8902337613484073,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_implemented_r0__oracle_gt_hidden30__bonus=0.20,rl_only,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=implemented_r0,0.009381099004280634,0.07100626828797853,-0.010596740799239224,0.028724323349961972,50,27,0,23,0.9342046668339359,0.35477938241420814,522.0,0.2695104487517437,0.13211649098687908,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__full_catalog__bonus=0.00,hybrid,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=full_catalog__bonus=0.00__reward=component_continuous_fix,candidate=full_catalog__bonus=0.00__reward=inclusive_range_fix,0.09756928075538561,0.07662727464902101,0.0765075299490749,0.1187344309491623,50,45,0,5,9.003569600202232,5.823911896659008e-12,52.0,7.151434999741468e-11,1.2732970238376102,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__full_catalog__bonus=0.00,rl_only,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=full_catalog__bonus=0.00__reward=component_continuous_fix,candidate=full_catalog__bonus=0.00__reward=inclusive_range_fix,0.06831454225084896,0.07524367309063609,0.04717792114857571,0.08870076913299293,50,42,0,8,6.419898723051805,5.2551816943027456e-08,114.0,2.8573925447972215e-08,0.9079107843201577,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__full_catalog__bonus=0.20,hybrid,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=full_catalog__bonus=0.20__reward=component_continuous_fix,candidate=full_catalog__bonus=0.20__reward=inclusive_range_fix,0.13581105988042846,0.08479385936059515,0.11288490557462688,0.15934521069734608,50,48,0,2,11.325457070327786,2.75529684596504e-15,6.0,2.4868995751603507e-14,1.6016614988931817,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__full_catalog__bonus=0.20,rl_only,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=full_catalog__bonus=0.20__reward=component_continuous_fix,candidate=full_catalog__bonus=0.20__reward=inclusive_range_fix,0.12286664198747378,0.07866458145433228,0.10133505581740032,0.1447463585430126,50,47,0,3,11.044339666562578,6.7204836163563304e-15,8.0,4.440892098500626e-14,1.5619054943907946,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__hidden30_only__bonus=0.00,hybrid,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=hidden30_only__bonus=0.00__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.00__reward=inclusive_range_fix,0.04543301143357528,0.06997579799604332,0.02665969678712106,0.06503776091287251,50,38,0,12,4.59101452136688,3.0949642163992634e-05,232.0,4.4254613142058474e-05,0.6492675001168865,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__hidden30_only__bonus=0.00,rl_only,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=hidden30_only__bonus=0.00__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.00__reward=inclusive_range_fix,0.06207083923540298,0.08818587685053943,0.03753935983678506,0.08596424111508708,50,35,0,15,4.977068086727878,8.368814897970732e-06,221.0,2.5552926345540072e-05,0.7038637189104878,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__hidden30_only__bonus=0.20,hybrid,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=hidden30_only__bonus=0.20__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.20__reward=inclusive_range_fix,0.022270074307891692,0.022887467530968764,0.01602939560625456,0.02856262396332055,50,43,0,7,6.880324587825634,1.0166285741331193e-08,93.0,1.4702971203305025e-07,0.9730248345632088,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__hidden30_only__bonus=0.20,rl_only,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=hidden30_only__bonus=0.20__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.20__reward=inclusive_range_fix,0.037614779450453634,0.06710938679185495,0.019258769686850894,0.056087236869356134,50,37,0,13,3.9633301530152427,0.0002398312694659994,273.0,0.0002857006608838475,0.5604995254556391,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__oracle_gt_hidden30__bonus=0.00,hybrid,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=inclusive_range_fix,0.009594025092433072,0.07051757277173847,-0.009757717789219942,0.028971636141415832,50,27,0,23,0.9620297374234302,0.340758291339026,548.0,0.39349457563481494,0.13605155020704426,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__oracle_gt_hidden30__bonus=0.00,rl_only,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=inclusive_range_fix,0.02696917965738761,0.10766230429288944,-0.0029321087703213723,0.055846020114861054,50,32,0,18,1.771287540613837,0.08273215017498572,431.0,0.04610038786489312,0.2504978862798573,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__oracle_gt_hidden30__bonus=0.20,hybrid,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=inclusive_range_fix,0.03656469778070269,0.030387306359855364,0.02817942500286992,0.04474202550077465,50,43,0,7,8.508534927902915,3.222187404080298e-11,72.0,4.7832931606036195e-08,1.2032885490965488,True
factorial_contrasts,ndcg_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__oracle_gt_hidden30__bonus=0.20,rl_only,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=inclusive_range_fix,0.030712224619113257,0.07809972130069634,0.009019861592326208,0.05170873590190818,50,37,0,13,2.780652982087631,0.007676520761632047,367.0,0.008333363871146915,0.39324371595215185,True
factorial_contrasts,ndcg_at_7,reward__inclusive_range_fix_minus_implemented_r0__full_catalog__bonus=0.00,hybrid,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=full_catalog__bonus=0.00__reward=inclusive_range_fix,candidate=full_catalog__bonus=0.00__reward=implemented_r0,0.0865142322568261,0.06985762852174264,0.06722215847880404,0.10561512583574216,50,43,0,7,8.757067995646246,1.361065328947919e-11,52.0,7.151434999741468e-11,1.2384364326066297,True
factorial_contrasts,ndcg_at_7,reward__inclusive_range_fix_minus_implemented_r0__full_catalog__bonus=0.00,rl_only,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=full_catalog__bonus=0.00__reward=inclusive_range_fix,candidate=full_catalog__bonus=0.00__reward=implemented_r0,0.06470212953809805,0.05817765428491516,0.04898597176885529,0.08075677620105567,50,43,2,5,7.864069996624524,3.084717217595288e-10,49.0,3.229879399278093e-08,1.1121474444677741,True
factorial_contrasts,ndcg_at_7,reward__inclusive_range_fix_minus_implemented_r0__full_catalog__bonus=0.20,hybrid,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=full_catalog__bonus=0.20__reward=inclusive_range_fix,candidate=full_catalog__bonus=0.20__reward=implemented_r0,-0.022644969240505228,0.08866289454964121,-0.046351890426652775,0.0019547255832016233,50,19,0,31,-1.8059878815209318,0.07706448139488702,444.0,0.06207125225267518,-0.2554052555528356,True
factorial_contrasts,ndcg_at_7,reward__inclusive_range_fix_minus_implemented_r0__full_catalog__bonus=0.20,rl_only,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=full_catalog__bonus=0.20__reward=inclusive_range_fix,candidate=full_catalog__bonus=0.20__reward=implemented_r0,0.009409995703760943,0.086085769250124,-0.01401533217131328,0.03320814720409661,50,25,0,25,0.7729351588568231,0.44327341977043166,584.0,0.6118509675549912,0.1093095384490322,True
